Name,NO₂ (µg/m³),O₃ (µg/m³),Pollution Category
Bulandshahr,0.32586107,276.43585,4 - Borderline
Bulandshahr,0.19395259,271.55374,3 - Satisfactory
Bulandshahr,0.38441452,278.10867,4 - Borderline
Bulandshahr,0.3044273,284.9463,4 - Borderline
Bulandshahr,0.21919465,281.23718,3 - Satisfactory
Bulandshahr,0.22980867,279.79413,3 - Satisfactory
Bulandshahr,0.31866467,278.32083,4 - Borderline
Bulandshahr,0.20497808,273.14212,3 - Satisfactory
Bulandshahr,0.21042615,274.70496,3 - Satisfactory
Bulandshahr,0.210368,274.0655,3 - Satisfactory
Bulandshahr,0.34479618,281.06,4 - Borderline
Bulandshahr,0.32843533,282.21832,4 - Borderline
Bulandshahr,0.22559607,271.84976,3 - Satisfactory
Bulandshahr,0.42951778,280.56842,4 - Borderline
Bulandshahr,0.3339885,278.9974,4 - Borderline
Bulandshahr,0.288452,274.64316,3 - Satisfactory
Bulandshahr,0.13754109,274.90176,3 - Satisfactory
Bulandshahr,0.24992527,280.43707,3 - Satisfactory
Bulandshahr,0.28594333,287.1044,3 - Satisfactory
Bulandshahr,0.17362568,280.63388,3 - Satisfactory
Bulandshahr,0.21384466,284.2784,3 - Satisfactory
Bulandshahr,0.27453586,277.0786,3 - Satisfactory
Bulandshahr,0.22164968,279.8448,3 - Satisfactory
Bulandshahr,0.2559807,273.10718,3 - Satisfactory
Bulandshahr,0.21930431,283.45654,3 - Satisfactory
Bulandshahr,0.16060017,277.19485,3 - Satisfactory
Bulandshahr,0.22545029,289.0063,3 - Satisfactory
Bulandshahr,0.2589095,289.1207,3 - Satisfactory
Bulandshahr,0.27275574,289.7289,3 - Satisfactory
Bulandshahr,0.26705077,286.2892,3 - Satisfactory
Bulandshahr,0.38898718,287.38437,4 - Borderline
Bulandshahr,0.39189094,286.28946,4 - Borderline
Bulandshahr,0.31146756,286.67343,4 - Borderline
Bulandshahr,0.3609279,283.17722,4 - Borderline
Bulandshahr,0.29563558,270.49802,3 - Satisfactory
Bulandshahr,0.29457092,271.54846,3 - Satisfactory
Bulandshahr,0.31051815,273.92657,4 - Borderline
Bulandshahr,0.30397475,273.32938,4 - Borderline
Bulandshahr,0.2604514,271.4123,3 - Satisfactory
Bulandshahr,0.24220113,268.94888,3 - Satisfactory
Bulandshahr,0.26088166,267.73352,3 - Satisfactory
Bulandshahr,0.23551165,269.11502,3 - Satisfactory
Bulandshahr,0.24853458,268.63943,3 - Satisfactory
Bulandshahr,0.22216137,273.18164,3 - Satisfactory
Bulandshahr,0.22190912,268.64,3 - Satisfactory
Bulandshahr,0.31909698,241.69626,4 - Borderline
Bulandshahr,0.2413243,272.12488,3 - Satisfactory
Bulandshahr,0.19178124,263.1936,3 - Satisfactory
Bulandshahr,0.20131497,271.1993,3 - Satisfactory
Bulandshahr,0.24343443,275.6671,3 - Satisfactory
Bulandshahr,0.22220483,272.24103,3 - Satisfactory
Bulandshahr,0.26162708,267.78818,3 - Satisfactory
Bulandshahr,0.22964916,274.59882,3 - Satisfactory
Bulandshahr,0.21082944,271.76767,3 - Satisfactory
Bulandshahr,0.18638869,274.32898,3 - Satisfactory
Bulandshahr,0.1964412,276.47632,3 - Satisfactory
Bulandshahr,0.19971153,271.13623,3 - Satisfactory
Bulandshahr,0.29759982,275.4409,3 - Satisfactory
Bulandshahr,0.17462398,268.16644,3 - Satisfactory
Bulandshahr,0.18724057,274.35922,3 - Satisfactory
Bulandshahr,0.19715239,275.99997,3 - Satisfactory
Bulandshahr,0.21698898,279.76794,3 - Satisfactory
Bulandshahr,0.27945477,275.71716,3 - Satisfactory
Bulandshahr,0.2226966,281.33194,3 - Satisfactory
Bulandshahr,0.28977376,272.4033,3 - Satisfactory
Bulandshahr,0.18770532,268.21106,3 - Satisfactory
Bulandshahr,0.20231496,267.29254,3 - Satisfactory
Bulandshahr,0.16705523,264.59448,3 - Satisfactory
Bulandshahr,0.20906298,293.38467,4 - Borderline
Bulandshahr,0.1795687,262.9162,3 - Satisfactory
Bulandshahr,0.30670547,254.78691,4 - Borderline
Bulandshahr,0.18130009,263.19788,3 - Satisfactory
Bulandshahr,0.2355653,263.40054,3 - Satisfactory
Bulandshahr,0.20499703,261.27106,3 - Satisfactory
Bulandshahr,0.20419149,263.41968,3 - Satisfactory
Bulandshahr,0.18521005,265.55136,3 - Satisfactory
Bulandshahr,0.18749566,268.4916,3 - Satisfactory
Bulandshahr,0.17414595,254.9916,2 - Good
Bulandshahr,0.29922053,276.77936,3 - Satisfactory
Bulandshahr,0.22960275,266.64102,3 - Satisfactory
Bulandshahr,0.16803928,267.76865,3 - Satisfactory
Bulandshahr,0.16864416,262.89868,3 - Satisfactory
Bulandshahr,0.1890111,266.43378,3 - Satisfactory
Bulandshahr,0.26188767,267.7116,3 - Satisfactory
Bulandshahr,0.3239523,265.83423,4 - Borderline
Bulandshahr,0.18506546,269.1286,3 - Satisfactory
Bulandshahr,0.23427437,259.57217,3 - Satisfactory
Bulandshahr,0.26099974,264.40634,3 - Satisfactory
Bulandshahr,0.22282454,267.92773,3 - Satisfactory
Bulandshahr,0.18319274,273.50803,3 - Satisfactory
Bulandshahr,0.21289743,273.72134,3 - Satisfactory
Bulandshahr,0.25760984,268.3091,3 - Satisfactory
Bulandshahr,0.19594286,259.47592,2 - Good
Bulandshahr,0.18275003,264.46457,3 - Satisfactory
Bulandshahr,0.23211804,263.82797,3 - Satisfactory
Bulandshahr,0.21063015,262.69336,3 - Satisfactory
Bulandshahr,0.17150074,259.66708,2 - Good
Bulandshahr,0.20346034,274.40967,3 - Satisfactory
Bulandshahr,0.21894209,276.72256,3 - Satisfactory
Bulandshahr,0.23459417,260.93484,3 - Satisfactory
Bulandshahr,0.21471864,264.49384,3 - Satisfactory
Bulandshahr,0.20974272,266.06418,3 - Satisfactory
Bulandshahr,0.22321732,263.85925,3 - Satisfactory
Bulandshahr,0.18586223,254.90987,2 - Good
Bulandshahr,0.15938456,250.00647,2 - Good
Bulandshahr,0.22293143,257.77002,3 - Satisfactory
Bulandshahr,0.15729073,264.21454,3 - Satisfactory
Bulandshahr,0.17250313,267.20496,3 - Satisfactory
Bulandshahr,0.24010766,263.29437,3 - Satisfactory
Bulandshahr,0.20882474,263.51938,3 - Satisfactory
Bulandshahr,0.20539373,265.69495,3 - Satisfactory
Bulandshahr,0.1707448,268.13126,3 - Satisfactory
Bulandshahr,0.15237488,265.14856,3 - Satisfactory
Bulandshahr,0.18933316,263.05646,3 - Satisfactory
Bulandshahr,0.32225198,255.74055,4 - Borderline
Bulandshahr,0.26162708,261.42062,3 - Satisfactory
Bulandshahr,0.30560085,262.73947,4 - Borderline
Bulandshahr,0.19739766,266.40735,3 - Satisfactory
Bulandshahr,0.19488904,267.3121,3 - Satisfactory
Bulandshahr,0.21718371,269.50497,3 - Satisfactory
Bulandshahr,0.23586571,270.47583,3 - Satisfactory
Bulandshahr,0.27447775,271.73837,3 - Satisfactory
Bulandshahr,0.2319928,267.0763,3 - Satisfactory
Bulandshahr,0.30746558,271.12878,4 - Borderline
Bulandshahr,0.32919315,275.92084,4 - Borderline
Bulandshahr,0.3320046,269.12778,4 - Borderline
Bulandshahr,0.23011756,263.1734,3 - Satisfactory
Bulandshahr,0.24488999,263.2833,3 - Satisfactory
Bulandshahr,0.30314812,272.26474,4 - Borderline
Bulandshahr,0.17418115,273.4375,3 - Satisfactory
Bulandshahr,0.16632995,273.27103,3 - Satisfactory
Bulandshahr,0.1804283,274.1664,3 - Satisfactory
Bulandshahr,0.20291632,277.36984,3 - Satisfactory
Bulandshahr,0.1604649,265.29132,3 - Satisfactory
Bulandshahr,0.17050369,263.49442,3 - Satisfactory
Bulandshahr,0.26162708,265.43042,3 - Satisfactory
Bulandshahr,0.1922137,266.59735,3 - Satisfactory
Bulandshahr,0.20085359,268.9594,3 - Satisfactory
Bulandshahr,0.17660496,271.27914,3 - Satisfactory
Bulandshahr,0.19710529,271.32367,3 - Satisfactory
Bulandshahr,0.23391227,264.3091,3 - Satisfactory
Bulandshahr,0.17054364,268.25732,3 - Satisfactory
Bulandshahr,0.14934973,266.63928,3 - Satisfactory
Bulandshahr,0.3172884,287.51428,4 - Borderline
Bulandshahr,0.16349036,265.1431,3 - Satisfactory
Bulandshahr,0.174795,265.80475,3 - Satisfactory
Bulandshahr,0.22424841,266.39438,3 - Satisfactory
Bulandshahr,0.2657252,264.88202,3 - Satisfactory
Bulandshahr,0.197093,270.32715,3 - Satisfactory
Bulandshahr,0.26162708,265.76407,3 - Satisfactory
Bulandshahr,0.18599597,272.2937,3 - Satisfactory
Bulandshahr,0.18725893,275.91586,3 - Satisfactory
Bulandshahr,0.21159741,273.7808,3 - Satisfactory
Bulandshahr,0.28190434,274.50934,3 - Satisfactory
Jalalpur,0.41689116,257.67404,4 - Borderline
Jalalpur,0.59189266,240.79959,5 - Poor
Jalalpur,0.37447593,291.76553,4 - Borderline
Jalalpur,0.34950116,288.1238,4 - Borderline
Jalalpur,0.30763108,287.419,4 - Borderline
Jalalpur,0.3354515,287.09592,4 - Borderline
Jalalpur,0.28939527,284.40494,3 - Satisfactory
Jalalpur,0.31113967,293.54395,4 - Borderline
Jalalpur,0.2817197,289.38504,3 - Satisfactory
Jalalpur,0.33137265,283.91232,4 - Borderline
Jalalpur,0.18806182,285.44998,3 - Satisfactory
Jalalpur,0.7349242,233.95369,5 - Poor
Jalalpur,0.27694896,297.67032,4 - Borderline
Jalalpur,0.24913478,300.87347,4 - Borderline
Jalalpur,0.28538364,296.4048,4 - Borderline
Jalalpur,0.26431108,287.72528,3 - Satisfactory
Jalalpur,0.2740456,286.40005,3 - Satisfactory
Jalalpur,0.3730295,279.04712,4 - Borderline
Jalalpur,0.39631793,278.5898,4 - Borderline
Jalalpur,0.36097294,279.18835,4 - Borderline
Jalalpur,0.36451727,286.03513,4 - Borderline
Jalalpur,0.29508606,287.074,3 - Satisfactory
Jalalpur,0.60436004,238.7271,5 - Poor
Jalalpur,0.25679982,289.8216,3 - Satisfactory
Jalalpur,0.22586921,292.63812,4 - Borderline
Jalalpur,0.27098268,294.13562,4 - Borderline
Jalalpur,0.33482298,289.5481,4 - Borderline
Jalalpur,0.26360166,291.76508,4 - Borderline
Jalalpur,0.23691142,296.2636,4 - Borderline
Jalalpur,0.31852683,291.59613,4 - Borderline
Jalalpur,0.3147103,295.27347,4 - Borderline
Jalalpur,0.29935688,295.41162,4 - Borderline
Jalalpur,0.21220125,292.9014,4 - Borderline
Jalalpur,0.5288712,234.2217,5 - Poor
Jalalpur,0.2911786,290.36334,4 - Borderline
Jalalpur,0.34671375,287.42773,4 - Borderline
Jalalpur,0.2416973,287.0823,3 - Satisfactory
Jalalpur,0.2610003,277.80426,3 - Satisfactory
Jalalpur,0.21438213,271.22018,3 - Satisfactory
Jalalpur,0.23115543,272.34177,3 - Satisfactory
Jalalpur,0.3818462,266.42136,4 - Borderline
Jalalpur,0.3818462,266.1299,4 - Borderline
Jalalpur,0.3818462,267.62067,4 - Borderline
Jalalpur,0.23970784,275.487,3 - Satisfactory
Jalalpur,0.38166156,233.12222,4 - Borderline
Jalalpur,0.17590018,272.32532,3 - Satisfactory
Jalalpur,0.24607356,276.08936,3 - Satisfactory
Jalalpur,0.2973666,276.19443,3 - Satisfactory
Jalalpur,0.29418778,279.3263,3 - Satisfactory
Jalalpur,0.29568624,275.01425,3 - Satisfactory
Jalalpur,0.28916052,275.63644,3 - Satisfactory
Jalalpur,0.34411925,278.77652,4 - Borderline
Jalalpur,0.234209,279.77615,3 - Satisfactory
Jalalpur,0.23839726,275.49374,3 - Satisfactory
Jalalpur,0.22201343,277.07498,3 - Satisfactory
Jalalpur,1.4132421,236.31006,6 - Very Poor
Jalalpur,0.24743634,273.15955,3 - Satisfactory
Jalalpur,0.20623176,278.43912,3 - Satisfactory
Jalalpur,0.27107915,276.70346,3 - Satisfactory
Jalalpur,0.3227261,275.78992,4 - Borderline
Jalalpur,0.30103192,279.34296,4 - Borderline
Jalalpur,0.25137597,279.63177,3 - Satisfactory
Jalalpur,0.27293783,279.59213,3 - Satisfactory
Jalalpur,0.3740281,285.75275,4 - Borderline
Jalalpur,0.31149802,276.30804,4 - Borderline
Jalalpur,0.31016713,272.63358,4 - Borderline
Jalalpur,0.267431,241.10356,3 - Satisfactory
Jalalpur,0.26685515,276.25522,3 - Satisfactory
Jalalpur,0.29825732,273.5994,3 - Satisfactory
Jalalpur,0.21619348,272.1761,3 - Satisfactory
Jalalpur,0.34862804,283.42722,4 - Borderline
Jalalpur,0.3025921,280.3175,4 - Borderline
Jalalpur,0.38498822,278.7795,4 - Borderline
Jalalpur,0.22505689,279.82153,3 - Satisfactory
Jalalpur,0.31379798,276.18814,4 - Borderline
Jalalpur,0.24797185,281.7418,3 - Satisfactory
Jalalpur,0.233638,278.91696,3 - Satisfactory
Jalalpur,0.3453302,237.51964,4 - Borderline
Jalalpur,0.25655577,278.9192,3 - Satisfactory
Jalalpur,0.2478507,280.552,3 - Satisfactory
Jalalpur,0.366024,276.34717,4 - Borderline
Jalalpur,0.4086416,277.1529,4 - Borderline
Jalalpur,0.306942,285.19232,4 - Borderline
Jalalpur,0.35253218,279.55417,4 - Borderline
Jalalpur,0.33750895,277.4201,4 - Borderline
Jalalpur,0.42984778,277.49756,4 - Borderline
Jalalpur,0.446911,272.72452,4 - Borderline
Jalalpur,0.40329185,270.8778,4 - Borderline
Jalalpur,0.42138448,238.38812,4 - Borderline
Jalalpur,0.32088017,269.24988,4 - Borderline
Jalalpur,0.33336112,266.32343,4 - Borderline
Jalalpur,0.3579844,270.08173,4 - Borderline
Jalalpur,0.29629216,272.93884,3 - Satisfactory
Jalalpur,0.49501726,279.75357,4 - Borderline
Jalalpur,0.39038825,280.0012,4 - Borderline
Jalalpur,0.39665473,276.28326,4 - Borderline
Jalalpur,0.34551013,274.8508,4 - Borderline
Jalalpur,0.33639586,278.90427,4 - Borderline
Jalalpur,0.33330598,278.45172,4 - Borderline
Jalalpur,0.6346691,239.32265,5 - Poor
Jalalpur,0.2184428,273.45905,3 - Satisfactory
Jalalpur,0.23168056,273.89023,3 - Satisfactory
Jalalpur,0.22039965,276.42813,3 - Satisfactory
Jalalpur,0.24623491,270.27875,3 - Satisfactory
Jalalpur,0.3818462,273.7061,4 - Borderline
Jalalpur,0.27313748,278.62265,3 - Satisfactory
Jalalpur,0.26007262,273.7507,3 - Satisfactory
Jalalpur,0.31077698,277.75745,4 - Borderline
Jalalpur,0.46018395,276.12915,4 - Borderline
Jalalpur,0.3818462,269.12067,4 - Borderline
Jalalpur,0.3818462,251.734,4 - Borderline
Jalalpur,0.50470847,242.9942,5 - Poor
Jalalpur,0.50642025,271.69565,5 - Poor
Jalalpur,0.46086732,274.49164,4 - Borderline
Jalalpur,0.24676833,268.09805,3 - Satisfactory
Jalalpur,0.2175947,273.68,3 - Satisfactory
Jalalpur,0.24498749,270.22525,3 - Satisfactory
Jalalpur,0.20666854,267.0388,3 - Satisfactory
Jalalpur,0.21054414,265.98584,3 - Satisfactory
Jalalpur,0.3818462,268.55444,4 - Borderline
Jalalpur,0.32992056,271.458,4 - Borderline
Jalalpur,0.25181973,244.1428,3 - Satisfactory
Jalalpur,0.23749089,269.33755,3 - Satisfactory
Jalalpur,0.1731074,268.96393,3 - Satisfactory
Jalalpur,0.1540995,263.177,3 - Satisfactory
Jalalpur,0.18899699,272.99915,3 - Satisfactory
Jalalpur,0.14432877,273.95078,3 - Satisfactory
Jalalpur,0.18398973,276.08795,3 - Satisfactory
Jalalpur,0.20415652,273.00748,3 - Satisfactory
Jalalpur,0.19389413,265.8205,3 - Satisfactory
Jalalpur,0.13181712,267.32593,3 - Satisfactory
Jalalpur,0.21145037,279.2547,3 - Satisfactory
Jalalpur,0.35333794,254.50569,4 - Borderline
Jalalpur,0.38408715,267.1849,4 - Borderline
Jalalpur,0.26887712,272.5216,3 - Satisfactory
Jalalpur,0.3163505,271.2594,4 - Borderline
Jalalpur,0.29427335,270.2479,3 - Satisfactory
Jalalpur,0.29439658,273.2703,3 - Satisfactory
Jalalpur,0.23196551,274.57068,3 - Satisfactory
Jalalpur,0.299343,274.64105,3 - Satisfactory
Jalalpur,0.2932001,271.53967,3 - Satisfactory
Jalalpur,0.34306502,270.34265,4 - Borderline
Jalalpur,0.33397263,253.68452,4 - Borderline
Jalalpur,0.31364334,268.43182,4 - Borderline
Jalalpur,0.3818462,267.02286,4 - Borderline
Jalalpur,0.17744727,266.37503,3 - Satisfactory
Jalalpur,0.17069638,264.61182,3 - Satisfactory
Jalalpur,0.26322332,264.2948,3 - Satisfactory
Jalalpur,0.40809163,257.16647,4 - Borderline
Jalalpur,0.2519248,261.89328,3 - Satisfactory
Jalalpur,0.22099046,264.48712,3 - Satisfactory
Jalalpur,0.27900386,267.58408,3 - Satisfactory
Jalalpur,0.28847873,268.0884,3 - Satisfactory
Jalalpur,0.63829315,259.10638,5 - Poor
Jalalpur,0.30313936,272.78482,4 - Borderline
Jalalpur,0.20417863,275.53583,3 - Satisfactory
Jalalpur,0.16429056,270.15305,3 - Satisfactory
Jalalpur,0.21053629,272.44345,3 - Satisfactory
Jalalpur,0.2174024,267.48102,3 - Satisfactory
Jalalpur,0.1843993,267.2664,3 - Satisfactory
Jalalpur,0.3118754,261.32788,4 - Borderline
Jalalpur,0.23799239,270.0944,3 - Satisfactory
Jalalpur,0.2226726,269.50558,3 - Satisfactory
Jalalpur,0.21873803,264.27182,3 - Satisfactory
Jalalpur,0.1684309,266.69656,3 - Satisfactory
Jalalpur,0.177872,275.5921,3 - Satisfactory
Jalalpur,0.20809317,275.51172,3 - Satisfactory
Jalalpur,0.16635187,268.98816,3 - Satisfactory
Jalalpur,0.21513261,268.24103,3 - Satisfactory
Jalalpur,0.33040684,268.96225,4 - Borderline
Jalalpur,0.20294522,267.76462,3 - Satisfactory
Jalalpur,0.17126215,264.71326,3 - Satisfactory
Jalalpur,0.16650161,266.5225,3 - Satisfactory
Jalalpur,0.27438742,268.99814,3 - Satisfactory
Jalalpur,0.727483,249.45479,5 - Poor
Jalalpur,0.17682417,269.5057,3 - Satisfactory
Jalalpur,0.17277583,273.5679,3 - Satisfactory
Jalalpur,0.18159603,272.27573,3 - Satisfactory
Jalalpur,0.21950899,272.92953,3 - Satisfactory
Jalalpur,0.19585374,271.40527,3 - Satisfactory
Jalalpur,0.19415703,271.1489,3 - Satisfactory
Jalalpur,0.23825708,270.1084,3 - Satisfactory
Jalalpur,0.25565204,271.7147,3 - Satisfactory
Jalalpur,0.3352828,263.99878,4 - Borderline
Jalalpur,0.53651714,268.44022,5 - Poor
Jalalpur,0.1992531,262.65048,3 - Satisfactory
Jalalpur,0.17501332,268.93945,3 - Satisfactory
Jalalpur,0.22806962,272.17145,3 - Satisfactory
Jalalpur,0.3973784,265.74704,4 - Borderline
Jalalpur,0.27446774,263.24237,3 - Satisfactory
Jalalpur,0.31934896,262.30865,4 - Borderline
Jalalpur,0.30676165,266.06873,4 - Borderline
Jalalpur,0.35822937,267.3907,4 - Borderline
Jalalpur,0.39137736,265.48032,4 - Borderline
Jalalpur,0.3532133,263.38306,4 - Borderline
Jalalpur,0.7756336,279.00272,5 - Poor
Jalalpur,0.37775725,262.05273,4 - Borderline
Jalalpur,0.43448573,261.06152,4 - Borderline
Jalalpur,0.43608248,260.93466,4 - Borderline
Jalalpur,0.67825556,260.6868,5 - Poor
Jalalpur,0.5368109,257.41223,5 - Poor
Jalalpur,0.3639307,258.26495,4 - Borderline
Jalalpur,0.3975481,261.09738,4 - Borderline
Jalalpur,0.49335107,258.95532,4 - Borderline
Jalalpur,0.41056192,250.91722,4 - Borderline
Jalalpur,0.3818462,254.75002,4 - Borderline
Jalalpur,0.6527553,257.2085,5 - Poor
Jalalpur,0.3818462,247.98712,4 - Borderline
Jalalpur,0.33719403,250.84943,4 - Borderline
Jalalpur,0.47924256,238.83325,4 - Borderline
Jalalpur,0.5400877,242.29128,5 - Poor
Jalalpur,0.3790042,243.84047,4 - Borderline
Jalalpur,0.3666595,250.13405,4 - Borderline
Jalalpur,0.28970525,257.2125,3 - Satisfactory
Jalalpur,0.4287516,257.54803,4 - Borderline
Jalalpur,0.44293898,264.72064,4 - Borderline
Jalalpur,0.39619094,262.55374,4 - Borderline
Jalalpur,0.49704906,254.69917,4 - Borderline
Jalalpur,0.7823086,239.56487,5 - Poor
Jalalpur,0.47001547,261.0148,4 - Borderline
Jalalpur,0.45486382,254.49309,4 - Borderline
Jalalpur,0.41529438,253.58147,4 - Borderline
Jalalpur,0.49015263,258.29077,4 - Borderline
Jalalpur,0.4060861,263.26608,4 - Borderline
Jalalpur,0.29310217,272.26712,3 - Satisfactory
Jalalpur,0.28132647,269.18707,3 - Satisfactory
Jalalpur,0.41458678,264.48053,4 - Borderline
Jalalpur,0.35688218,258.8093,4 - Borderline
Jalalpur,0.4149657,260.08603,4 - Borderline
Jalalpur,0.70440084,254.38515,5 - Poor
Jalalpur,0.3366493,264.7531,4 - Borderline
Jalalpur,0.38452074,259.0368,4 - Borderline
Jalalpur,0.38261443,259.6559,4 - Borderline
Jalalpur,0.66068697,255.69144,5 - Poor
Jalalpur,0.41526282,254.42526,4 - Borderline
Jalalpur,0.46258068,247.91403,4 - Borderline
Jalalpur,0.54561025,254.25288,5 - Poor
Jalalpur,0.49621293,254.426,4 - Borderline
Jalalpur,0.44616485,258.26068,4 - Borderline
Jalalpur,0.60304904,262.27652,5 - Poor
Jalalpur,0.6097423,284.8663,5 - Poor
Jalalpur,0.35222766,257.11948,4 - Borderline
Jalalpur,0.44183916,251.82196,4 - Borderline
Jalalpur,0.46271834,245.6908,4 - Borderline
Jalalpur,0.8033593,249.21344,5 - Poor
Jalalpur,0.3783352,249.04134,4 - Borderline
Jalalpur,0.40676233,247.48149,4 - Borderline
Jalalpur,0.508807,245.36955,5 - Poor
Jalalpur,0.3404796,246.28578,4 - Borderline
Jalalpur,0.2314177,252.81175,3 - Satisfactory
Jalalpur,0.30204296,248.62708,4 - Borderline
Jalalpur,0.30370656,291.71887,4 - Borderline
Jalalpur,0.28182876,249.47157,3 - Satisfactory
Jalalpur,0.26849452,251.32474,3 - Satisfactory
Jalalpur,0.7522641,252.28903,5 - Poor
Jalalpur,0.40675676,244.0975,4 - Borderline
Jalalpur,0.3818462,251.05655,4 - Borderline
Jalalpur,0.3818462,246.72185,4 - Borderline
Jalalpur,0.3648661,253.62361,4 - Borderline
Jalalpur,0.5624215,260.1466,5 - Poor
Jalalpur,0.32012206,264.60898,4 - Borderline
Jalalpur,0.3649104,265.75586,4 - Borderline
Jalalpur,0.35249764,301.95557,4 - Borderline
Jalalpur,0.46098348,260.9278,4 - Borderline
Jalalpur,0.5189508,265.11038,5 - Poor
Jalalpur,0.65514517,261.02637,5 - Poor
Jalalpur,0.47907227,254.86827,4 - Borderline
Jalalpur,0.5318554,257.9814,5 - Poor
Jalalpur,0.46720237,259.9438,4 - Borderline
Jalalpur,0.3628732,238.3185,4 - Borderline
Jalalpur,0.21100587,255.7586,3 - Satisfactory
Jalalpur,0.3488923,274.60886,4 - Borderline
Jalalpur,0.39427942,276.1438,4 - Borderline
Jalalpur,0.48842105,298.70294,4 - Borderline
Jalalpur,0.39171782,275.84866,4 - Borderline
Jalalpur,0.44867727,258.7782,4 - Borderline
Jalalpur,0.45920137,263.98053,4 - Borderline
Jalalpur,0.6523176,265.67102,5 - Poor
Jalalpur,1.3067101,285.89053,6 - Very Poor
Jalalpur,1.3055542,266.79733,6 - Very Poor
Jalalpur,0.28045404,259.0513,3 - Satisfactory
Jalalpur,0.27997044,260.6478,3 - Satisfactory
Jalalpur,0.41799048,260.52646,4 - Borderline
Jalalpur,0.37989607,274.26047,4 - Borderline
Jalalpur,0.35433045,291.4242,4 - Borderline
Jalalpur,0.329242,276.4989,4 - Borderline
Jalalpur,0.3818462,290.06094,4 - Borderline
Jalalpur,0.7527156,294.26593,5 - Poor
Jalalpur,0.21719937,279.0563,3 - Satisfactory
Jalalpur,0.6882682,267.2587,5 - Poor
Jalalpur,0.7190556,270.1977,5 - Poor
Jalalpur,1.9047612,271.61353,6 - Very Poor
Jalalpur,1.4073844,271.47064,6 - Very Poor
Jalalpur,1.2617615,260.3953,6 - Very Poor
Jalalpur,0.3818462,259.24017,4 - Borderline
Jalalpur,0.43099567,278.94885,4 - Borderline
Jalalpur,0.1113643,263.47543,3 - Satisfactory
Jalalpur,0.14471795,274.4681,3 - Satisfactory
Jalalpur,0.35734865,272.36127,4 - Borderline
Jalalpur,0.38505265,272.2261,4 - Borderline
Jalalpur,0.38616005,271.23703,4 - Borderline
Jalalpur,0.3324718,289.90454,4 - Borderline
Jalalpur,0.4789504,290.8052,4 - Borderline
Jalalpur,0.75553757,281.90762,5 - Poor
Jalalpur,0.36876297,275.59787,4 - Borderline
Jalalpur,0.44753122,274.3795,4 - Borderline
Jalalpur,1.2282608,274.23077,6 - Very Poor
Jalalpur,0.603841,258.25296,5 - Poor
Jalalpur,0.5890823,266.75192,5 - Poor
Jalalpur,0.76986825,274.06912,5 - Poor
Jalalpur,0.8007281,267.10883,5 - Poor
Jalalpur,0.23432197,272.7553,3 - Satisfactory
Jalalpur,0.375181,272.09427,4 - Borderline
Jalalpur,0.2265036,279.73508,3 - Satisfactory
Jalalpur,0.26720485,278.2117,3 - Satisfactory
Jalalpur,0.7479959,287.83527,5 - Poor
Jalalpur,0.27783382,290.198,4 - Borderline
Jalalpur,0.82088023,274.57864,5 - Poor
Jalalpur,0.2382519,291.07877,4 - Borderline
Jalalpur,0.33219627,277.8901,4 - Borderline
Jalalpur,0.39691943,265.2093,4 - Borderline
Jalalpur,0.7032212,261.99774,5 - Poor
Jalalpur,0.43403202,265.32733,4 - Borderline
Jalalpur,0.28667805,268.39404,3 - Satisfactory
Jalalpur,0.64739555,265.95496,5 - Poor
Jalalpur,0.6087175,279.61887,5 - Poor
Jalalpur,0.26284426,302.8051,4 - Borderline
Jalalpur,0.42107257,301.46027,4 - Borderline
Jalalpur,0.29824528,260.95563,3 - Satisfactory
Jalalpur,0.41046327,294.06604,4 - Borderline
Jalalpur,0.7980096,265.7837,5 - Poor
Jalalpur,0.5637016,258.97205,5 - Poor
Jalalpur,0.25114578,263.0284,3 - Satisfactory
Jalalpur,0.30731362,264.34842,4 - Borderline
Jalalpur,0.22518164,280.77325,3 - Satisfactory
Jalalpur,0.6147237,286.7835,5 - Poor
Jalalpur,0.43991494,294.86548,4 - Borderline
Jalalpur,0.4614669,286.19077,4 - Borderline
Jalalpur,0.3409394,285.81937,4 - Borderline
Jalalpur,0.27752393,285.0647,3 - Satisfactory
Jalalpur,0.73312145,280.98703,5 - Poor
Jalalpur,0.25506404,289.1301,3 - Satisfactory
Jalalpur,2.5023913,276.10733,6 - Very Poor
Jalalpur,0.91690546,270.4614,5 - Poor
Jalalpur,0.84813577,286.6801,5 - Poor
Jalalpur,0.43060386,292.10065,4 - Borderline
Jalalpur,0.36644465,304.14474,4 - Borderline
Jalalpur,0.49541616,287.04044,4 - Borderline
Jalalpur,0.19179288,277.138,3 - Satisfactory
Jalalpur,0.2691439,281.21347,3 - Satisfactory
Jalalpur,0.5004496,311.95386,5 - Poor
Jalalpur,0.7779067,292.59824,5 - Poor
Jalalpur,0.27258757,304.60944,4 - Borderline
Jalalpur,0.16507652,298.25552,4 - Borderline
Jalalpur,0.24012643,297.826,4 - Borderline
Jalalpur,0.47054428,291.40506,4 - Borderline
Jalalpur,0.6646493,289.92343,5 - Poor
Jalalpur,1.1486797,284.8832,6 - Very Poor
Jalalpur,0.20977713,278.9809,3 - Satisfactory
Jalalpur,0.4384509,282.1529,4 - Borderline
Jalalpur,0.36518493,277.63647,4 - Borderline
